food_code,food_name,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,pufa_mg,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,Health_Label_Diabetes,Health_Label_Obesity,Health_Label_HighBP,Health_Label_LowBP
BFP154,Beans and macaroni,bfp_manual,569.7305908203125,136.08233642578125,14.242497444152832,4.583008766174316,7.014297008514404,1.6770107746124268,2.04951810836792,4248.24951171875,1774.2999267578125,416.3775634765625,19.66765022277832,86.85643768310547,126.74139404296876,27.054473876953125,182.7870941162109,221.1632232666016,0.7489773631095886,0.0865880027413368,3.9647297859191895,0.0023480826057493,0.2598820030689239,0.0184857416898012,0.6226548552513123,77.41593170166016,0.2880727648735046,3.544621467590332,0.0,12.39823055267334,0.0,32.499794006347656,0.0618092454969882,0.0574926249682903,0.9530481696128844,0.3364798426628113,0.2211111038923263,3.3115928173065186,32.499794006347656,6.506194591522217,1988.5850830078125,1,1,-1,1
BFP158,Spaghetti with meat balls and tomato sauce,bfp_manual,658.925048828125,158.12681579589844,10.457764625549316,5.606260776519775,10.640101432800291,1.86605167388916,1.1148855686187744,2419.91845703125,2646.830078125,4840.90380859375,16.148475646972656,40.81715393066406,81.05864715576172,15.303000450134276,189.1266326904297,152.85525512695312,0.7126595377922058,0.07044567912817,2.558279514312744,0.0012111626565456,0.3011157214641571,0.0109755657613277,0.9040678143501282,8.186692237854004,3.72721266746521,3.364611387252808,0.0,9.091755867004396,0.0,11.341194152832031,0.0634828507900238,0.0528318770229816,1.3691736459732056,0.3159187138080597,0.0848044157028198,1.1696943044662476,11.341194152832031,7.932183742523193,1612.461669921875,1,1,-1,1
BFP159,Spaghetti with paneer balls and tomato sauce,bfp_manual,660.9330444335938,158.5359649658203,12.724629402160645,3.9538655281066895,10.437604904174805,3.025362491607666,1.2498105764389038,2176.332763671875,2245.05859375,5341.154296875,2.571705102920532,80.73209381103516,79.16973876953125,15.066967964172363,199.55303955078125,113.95193481445312,0.5487956404685974,0.0709030181169509,4.3314385414123535,0.0102326432242989,0.3460286855697632,0.0123038440942764,0.5285868644714355,8.168946266174316,4.143592357635498,3.782289981842041,0.0,10.192052841186523,0.0,19.83865737915039,0.048574972897768,0.0309873335063457,0.577190101146698,0.2121531814336776,0.0579543337225914,2.605374813079834,19.83865737915039,8.8921480178833,1823.2562255859373,1,1,-1,1
BFP161,Lasagne with meat sauce,bfp_manual,265.0000915527344,63.37648010253906,5.382512092590332,2.901586532592773,3.434756278991699,1.0394691228866575,0.4731146395206451,1502.80517578125,1423.0506591796875,225.53631591796875,8.79951286315918,24.613534927368164,41.98217010498047,8.280734062194824,37.081939697265625,88.8933334350586,0.4940459728240967,0.037901472300291,1.4032493829727173,0.0012368852039799,0.0838822647929191,0.0054662362672388,0.4556532204151153,10.701424598693848,0.149827167391777,1.7988882064819336,0.0,5.490505218505859,0.0,6.348076343536377,0.0309772174805402,0.0374397151172161,0.6678060293197632,0.1982616782188415,0.0464461594820022,0.7249103784561157,6.348076343536377,4.517618179321289,1063.5682373046875,0,0,1,0
BFP162,Lasagne with vegetables,bfp_manual,206.4037628173828,49.22756576538086,5.904449462890625,1.7051101922988892,2.160186529159546,1.3675693273544312,0.6633665561676025,1059.877685546875,740.1871337890625,166.21051025390625,2.8084611892700195,32.8873405456543,32.55217742919922,13.25662612915039,40.784610748291016,126.44513702392578,0.5690860748291016,0.0516336299479007,1.3868979215621948,0.0029398584738373,0.1562446802854538,0.0054632681421935,0.2326619774103164,12.582589149475098,0.305475115776062,1.4920789003372192,0.0,23.07728576660156,0.0,16.319032669067383,0.0535684823989868,0.0337885469198226,0.3727410435676574,0.136647880077362,0.0481735616922378,1.0742038488388062,16.319032669067383,10.237793922424316,1393.17041015625,0,0,-1,1
BFP170,Sour lentils (Khatti dal),bfp_manual,145.55575561523438,34.78679656982422,6.039076805114746,2.215777635574341,0.1241271495819091,1.251977801322937,1.222334861755371,19.42053604125977,17.719884872436523,52.155372619628906,0.0,8.290656089782715,30.73726272583008,9.99253273010254,115.6044692993164,98.51689910888672,0.8519563674926758,0.0974688455462455,4.148275852203369,0.0018974139820784,0.1840323060750961,0.0545875616371631,0.3439509570598602,0.0,0.024621196091175,0.5794797539710999,0.0,1.0967633724212646,0.0,6.1996002197265625,0.0365540906786918,0.0172331277281045,0.2155348509550094,0.135339930653572,0.0286151859909296,0.2762698531150818,6.1996002197265625,0.518579363822937,104.40941619873048,0,0,1,0
BFP171,Urad special dehusked,bfp_manual,289.35205078125,69.43492889404297,8.86236572265625,3.140222787857056,2.168675422668457,1.3215153217315674,2.5015289783477783,1160.6640625,519.378173828125,228.2320556640625,4.620412349700928,16.404787063598633,55.68990707397461,28.531078338623047,109.5585479736328,233.33871459960935,0.8299891352653503,0.1050396338105201,2.7770767211914062,0.0030069870408624,0.3834066987037658,0.0458284802734851,0.4585184454917907,17.317155838012695,0.1693914532661438,2.149721145629883,0.0,4.974725246429443,0.0,20.456600189208984,0.0386585779488086,0.0199038349092006,0.3669118285179138,0.4271015226840973,0.0688749477267265,0.9655621647834778,20.456600189208984,6.535521030426025,557.321044921875,1,1,-1,1
BFP174,Moong dal with vadi,bfp_manual,99.51162719726562,24.07896423339844,0.995238184928894,0.3970863819122314,2.048027276992798,0.4482230246067047,0.3938679099082947,1152.818359375,521.447021484375,161.4369354248047,4.750738143920898,2.9873833656311035,6.773857116699219,3.979202270507813,112.3644790649414,33.65947341918945,0.1820746511220932,0.0186329912394285,0.0259676668792963,0.000684829079546,0.096220925450325,0.016828978434205,0.0581645369529724,17.80561065673828,0.1550489664077758,0.6500921249389648,0.0,1.953935503959656,0.0,3.1774189472198486,0.0077976109459996,0.0051750489510595,0.0719474703073501,0.0348111577332019,0.0199031643569469,0.2176969200372696,3.1774189472198486,2.811678409576416,318.11151123046875,0,0,1,0
BFP176,Rasam with tamarind (Puli rasam/ Chintapandu rasam/ Charu/Saaru),bfp_manual,111.5490493774414,26.740537643432617,3.369755506515503,1.13163161277771,0.8818190693855286,0.8298594355583191,1.5956131219863892,110.59639739990234,214.4575653076172,454.773681640625,0.0,16.558374404907227,21.122976303100582,14.662630081176758,104.10649871826172,130.6553955078125,0.5857906341552734,0.0739554241299629,0.972243070602417,0.0042765024118125,0.1781324595212936,0.0907994955778122,0.165215328335762,0.0,0.3335373401641845,3.02293062210083,0.0,13.001424789428713,0.0,7.355757236480713,0.0327911861240863,0.0247813370078802,0.2868479192256927,0.0830920562148094,0.0357868000864982,0.2441975623369217,7.355757236480713,4.430020809173584,2711.2431640625,0,0,1,0
BFP177,Rasam with lemon (Nimmakaya rasam/Nimmakaya charu/Elumichai rasam/Nimbe hannina saaru),bfp_manual,101.81714630126952,24.41213607788086,2.845593214035034,1.1060152053833008,0.8744194507598877,0.4447531700134277,1.5370126962661743,111.02882385253906,211.7450714111328,451.3504333496094,0.0,15.559279441833496,20.21252822875977,13.980093955993652,102.7670440673828,124.5166244506836,0.5151309370994568,0.0693080127239227,0.9645723700523376,0.0037256383802741,0.1721441745758056,0.0720135942101478,0.1608197838068008,0.0,0.3289707601070404,2.793315887451172,0.0,12.84036636352539,0.0,7.330474376678467,0.0304011460393667,0.0241562481969594,0.2736095488071441,0.0831328481435775,0.035720769315958,0.2363904565572738,7.330474376678467,4.998534679412842,2678.9521484375,0,0,1,0
BFP178,Green gram whole with baghar (Sabut moong dal with tadka),bfp_manual,264.0372314453125,63.43487548828125,6.795018196105957,3.2305705547332764,2.479680299758911,0.1478929668664932,3.015108585357666,1353.1138916015625,620.4747314453125,232.59036254882807,5.4492292404174805,25.03715705871582,52.01586151123047,32.572174072265625,181.69126892089844,192.6581573486328,1.0045260190963743,0.1524960249662399,3.189615488052368,0.0030324296094477,0.5296371579170227,0.1213893294334411,0.4166463017463684,20.423532485961918,0.1954439133405685,0.8014416098594666,0.0,3.916702270507813,0.0,20.0595817565918,0.0657624527812004,0.0404186621308326,0.3388215601444244,0.2835171818733215,0.0589416064321994,0.2350194901227951,20.0595817565918,0.212427332997322,197.716796875,1,1,-1,1
BFP179,Urad sabut special,bfp_manual,329.1147766113281,79.39273071289062,5.032357215881348,2.3288562297821045,5.461534023284912,0.8641084432601929,2.14921236038208,3169.1171875,1397.988525390625,365.5107727050781,13.377094268798828,21.4493408203125,42.62806701660156,20.55394554138184,60.08768081665039,160.4670867919922,0.7117211222648621,0.0791643261909484,2.505190372467041,0.0030483023729175,0.308395653963089,0.0651878714561462,0.3340226411819458,52.569034576416016,0.3605787456035614,4.146739959716797,0.0,8.240440368652344,0.0,18.223487854003903,0.040337935090065,0.0339658223092556,0.3196878731250763,0.3450570404529571,0.0684646889567375,0.575921893119812,18.223487854003903,6.440552234649658,1554.7503662109375,1,0,-1,1
BFP185,Kabuli channa curry,bfp_manual,287.2910461425781,68.57402801513672,7.627630233764648,2.9218780994415283,3.0572526454925537,1.2413370609283447,1.1173582077026367,387.4472351074219,628.6253051757812,1791.7032470703125,0.1546551287174224,32.02965545654297,46.284366607666016,23.406494140625,122.05414581298828,189.99913024902344,0.9524629712104796,0.1400171518325805,0.3582532405853271,0.0019631076138466,0.6817453503608704,0.0331805534660816,0.4414428174495697,0.3936675786972046,1.4928655624389648,2.132563591003418,0.0,8.476537704467773,0.0,26.1765079498291,0.057780560106039,0.0386705286800861,0.3586854338645935,0.2566749155521393,0.0947265401482582,0.5055400133132935,26.1765079498291,4.5600457191467285,948.2972412109376,1,1,-1,1
BFP190,Dry masala chops,bfp_manual,563.4385986328125,135.0722198486328,3.2994251251220703,9.079808235168455,9.53688621520996,2.269819021224976,0.8560987114906311,822.5181274414062,871.2774047851562,2214.0673828125,2.23569655418396,112.24866485595705,103.52007293701172,10.66301441192627,83.47360229492188,219.97093200683597,1.391323447227478,0.0328931957483291,0.536099374294281,0.001485755899921,0.3421916663646698,0.0335354506969451,0.2281806170940399,5.690864086151123,1.7047768831253052,0.467206060886383,0.0,4.54225492477417,0.0,10.292667388916016,0.0945987626910209,0.1187124401330947,2.890622615814209,0.1562233716249466,0.0469238832592964,0.889874279499054,10.292667388916016,1.2679986953735352,162.7316131591797,1,1,-1,1
BFP194,Mutton korma,bfp_manual,481.7354736328125,115.6387710571289,2.5322153568267822,7.092463493347168,8.535347938537598,1.6357982158660889,0.7784342169761658,1168.1102294921875,966.884033203125,1809.203125,3.902146100997925,79.06681060791016,75.7834701538086,8.629770278930664,56.93549728393555,165.8725128173828,1.0924184322357178,0.0298515558242797,0.2504247426986694,0.0011832235613837,0.1644915640354156,0.0073676886968314,0.1639411598443985,18.17363166809082,1.396728754043579,0.247783288359642,0.0,3.189619779586792,0.0,8.682284355163574,0.074827067553997,0.0836985781788826,2.320434808731079,0.1174565106630325,0.0341093949973583,0.7946456074714661,8.682284355163574,1.5115110874176023,116.20481872558594,0,0,1,0
BFP197,Minced meat ball curry,bfp_manual,456.2625732421875,109.78636169433594,2.8584256172180176,6.816090106964111,7.846933841705322,1.2734930515289309,1.48771071434021,2449.634521484375,2445.43505859375,2350.8056640625,24.76614189147949,23.84160614013672,75.90165710449219,18.972312927246094,170.0554962158203,194.08523559570312,1.0058752298355105,0.0804556533694267,0.8226768374443054,0.0025402717292308,0.4683521389961242,0.0648637041449546,1.2783215045928955,1.6081910133361816,1.725441575050354,2.6581454277038574,0.0,8.517609596252441,0.0,9.075289726257324,0.0588329881429672,0.0688707828521728,1.7238937616348269,0.3907100260257721,0.1103420034050941,1.3232866525650024,9.075289726257324,5.525891780853272,1085.56494140625,1,1,-1,1
