food_code,food_name,primarysource,energy_kj,energy_kcal,carb_g,protein_g,fat_g,freesugar_g,fibre_g,sfa_mg,mufa_mg,complete_meal,cholesterol_mg,calcium_mg,phosphorus_mg,magnesium_mg,sodium_mg,potassium_mg,iron_mg,copper_mg,selenium_ug,chromium_mg,manganese_mg,molybdenum_mg,zinc_mg,vita_ug,vite_mg,vitd2_ug,vitd3_ug,vitk1_ug,vitk2_ug,folate_ug,vitb1_mg,vitb2_mg,vitb3_mg,vitb5_mg,vitb6_mg,vitb7_ug,vitb9_ug,vitc_mg,carotenoids_ug,Health_Label_Diabetes,Health_Label_Obesity,Health_Label_HighBP,Health_Label_LowBP,complete_meal,Type
ASC115,Mixed vegetable pulao,asc_manual,470.9952087,113.0494385,17.48991776,2.72278738,3.327634573,1.351938844,2.667347193,427.7965393,671.5734253,2058.533203,0,19.60834885,44.58382797,17.60492706,187.9197693,133.8195648,0.6020415425,0.10542427,0.4928718209,0.002513686195,0.4258896112,0.0280565694,0.4346829355,0,1.59568882,1.952235341,0,9.581022263,0,18.39114952,0.07567062229,0.02337591164,0.7305428386,0.2666172385,0.1169479936,1.4014256,18.39114952,5.964644432,1340.125488,2,1,2,2,1,1
ASC116,Mushroom pulao,asc_manual,517.5622559,124.2864532,19.01836014,2.522516727,4.029394627,0.99801898,1.88187778,511.5806274,814.4957886,2498.462646,0,13.5373888,49.03334427,13.2299099,222.3636322,108.6955948,0.3907226622,0.09380022436,0.3447963297,0.003297991119,0.4230189919,0.02399553545,0.3375139534,0,1.887137294,3.107868433,0,3.467131615,0,7.46869421,0.04652344063,0.02022321336,0.7147600055,0.2267996669,0.08111049235,1.732658982,7.46869421,0.9556361437,30.38783455,0,1,1,1,1,1
ASC117,Sprouted moong pulao,asc_manual,470.4444885,112.9714737,17.49124718,2.188207865,3.60783267,1.432189226,1.784665346,464.7989807,729.6513672,2220.149658,0,16.25962257,42.21757889,13.05491543,153.1640778,95.51850891,0.6506128907,0.08231920004,0.3299215436,0.002162294695,0.393748492,0.02108359896,0.3430129886,0,1.682642817,0.3796518743,0,3.763471603,0,10.57803345,0.05558715388,0.0238980148,0.6084089279,0.2127604783,0.0786222145,0.5748590231,10.57803345,1.847266436,1181.762695,0,1,1,1,1,1
ASC119,Peanut pulao,asc_manual,806.2149048,193.2752686,21.18099976,5.315926075,9.512810707,1.602933764,2.900153637,1641.257324,3376.429932,4083.540039,0,18.51858139,91.55504608,38.10729218,168.3979492,159.156189,0.8309164643,0.2097736895,0.8216680884,0.002883487148,0.6289746165,0.05364627019,0.7583543062,0,2.486309052,1.23459065,0,2.074937105,0,19.01726723,0.1248225793,0.03282481059,2.206398487,0.3081447184,0.09659122676,0.6705364585,19.01726723,0.9569712281,41.99776459,2,2,2,2,1,1
ASC120,Navratan pulao,asc_manual,1090.189453,261.7077637,36.97904205,6.198443413,9.453126907,2.518978596,3.816712141,1703.754761,2268.65918,4982.268066,0,59.60677338,107.1030884,32.27334976,334.2568665,185.6287537,1.096286178,0.2166411877,2.645002604,0.01221054047,0.9787820578,0.03768432513,0.982495904,0,3.763626575,2.506239653,0,11.43272781,0,25.64999962,0.131286189,0.0443992354,1.329573989,0.4567859173,0.1518842131,2.744743347,25.64999962,7.038503647,1517.858276,2,2,2,2,1,1
ASC122,Mutton biryani/biriyani,asc_manual,795.7390137,190.7631531,22.49508858,7.376446724,7.724486828,2.389554024,2.415123463,714.75354,935.6057129,2609.102295,0.3969877064,68.58154297,94.86802673,19.1213665,262.6424255,212.0513611,1.294469833,0.1205324456,0.5890852809,0.003673676169,0.6672208309,0.06399922818,0.4612171948,1.01051414,1.987477064,2.032826662,0,6.937376022,0,14.46966553,0.1081952751,0.07297042757,2.452910423,0.2748747766,0.1073731408,1.062636495,14.46966553,4.946408749,811.0419312,2,2,2,2,1,0
ASC123,Vegetable biryani/biriyani,asc_manual,724.7648315,174.6051636,18.55727386,3.160541773,9.507964134,2.141736031,3.308503628,1274.584229,1942.702759,5841.211426,0.2735728621,33.51523972,59.37525558,24.37188339,183.7902069,242.504776,0.8642506599,0.1242715493,0.6540903449,0.004081856459,0.5641354322,0.03415515646,0.5032176971,0.6963672638,4.518229961,2.834287405,0,12.9046669,0,25.71114349,0.08212856203,0.04274152964,0.8623648286,0.3756838441,0.1540588289,1.997145891,25.71114349,13.04922009,1582.909424,2,2,2,2,1,1
ASC124,"Lemon rice (Pulihora, Elumichai sadam, Chitranna)",asc_manual,734.930481,176.302887,21.62227058,4.256220818,7.879806519,0.7775316238,2.522399426,1232.109497,2472.670898,3775.384033,0,12.70105171,77.41979218,29.94441605,187.1090698,152.572998,0.7704969049,0.1637084931,1.51022315,0.004586226307,0.3943539262,0.07833062112,0.593701005,0,2.473858833,1.292933345,0,6.627365589,0,11.91073513,0.1032197028,0.04478255287,1.698663354,0.2433613241,0.08833249658,0.2332911342,11.91073513,3.195889235,2148.055664,2,1,2,2,1,1
ASC125,Sweet rice (Meethe chawal),asc_manual,906.1187744,215.4134827,42.59217072,2.095991611,4.565640926,24.80456543,1.130673885,2409.375488,1377.459961,361.3459778,9.549551964,11.37587357,39.74028397,11.12813091,3.198780298,56.07658768,0.3395601809,0.1056476384,0.3841614425,0.001850560075,0.4590134323,0.04226992279,0.3192595541,35.79141235,0.4996974766,0.2166762054,0,0.9153981805,0,3.061039925,0.04425502941,0.01925610751,0.6174232364,0.1429187804,0.0544895269,0.1646943986,3.061039925,0.06000531837,90.74079895,1,0,1,1,1,1
ASC126,Curd rice (Dahi bhaat/Dahi chawal/ Perugu annam/Daddojanam/Thayir saadam),asc_manual,818.4671631,195.73703,32.93044662,5.75323391,4.316627026,3.914783478,2.133806467,1595.739746,1009.273682,1392.2052,3.116904259,101.5156021,133.7485504,24.27682304,213.2903442,211.7777557,0.5906245112,0.1303853691,1.834203362,0.005528404843,0.3538277447,0.05829015374,0.7385936379,7.93393755,1.059643269,1.581063032,0,7.908930302,0,13.0628233,0.09999074787,0.1454256028,1.142666936,0.4579279125,0.1377035528,1.450703144,13.0628233,2.358891964,1872.219482,2,2,0,0,1,1
ASC133,Macroni cheese pie,asc_manual,717.1565552,170.627533,21.09503174,5.850981236,7.48359108,3.402755737,0.3990814388,4429.55957,1955.475952,419.1148071,15.98747444,122.010437,162.8809967,19.78288078,200.5116425,156.1127319,0.5401043892,0.08810020983,5.53680563,0.002438413445,0.2070981115,0.01252609584,0.7128183842,60.18371582,0.322275579,2.523340225,0,5.850522041,0,11.77221298,0.06317327917,0.08498956263,0.8410229683,0.4114822745,0.07050104439,1.861565709,11.77221298,6.114822865,1334.649292,0,2,0,0,0,1
ASC138,Penne platter,asc_manual,744.4550781,177.4006195,20.87212181,5.040764809,8.709636688,4.501567841,1.091510534,2136.860107,4920.385742,1072.458862,2.294455051,67.67189026,87.00611877,21.92619514,283.3703308,202.2208405,0.9004015326,0.1146462709,6.88743782,0.01144933049,0.2985277176,0.01147227548,0.6652772427,5.965583324,1.060631037,1.530363321,0,6.791013241,0,23.01986694,0.07544933259,0.02982791513,1.164340377,0.3674187362,0.1023135781,3.502275467,23.01986694,6.251243114,1013.170166,0,2,0,0,1,1
ASC139,Pasta hot pot,asc_manual,524.2405396,125.1728973,11.60178471,5.83754158,6.466379642,5.993335247,0.8040021062,2683.040283,1884.613159,1351.11853,27.18722153,55.27688599,100.0438385,17.08871078,231.165329,215.2224121,0.8199574351,0.07259026915,3.263762474,0.001861995202,0.174938783,0.005652979016,0.887630105,24.04199982,1.000987411,1.628209829,0.02525799163,4.95468092,0.4393086433,13.3867178,0.1965496391,0.08767674863,1.438348055,0.3759951591,0.09848824888,1.79494369,13.3867178,7.065393448,1010.474976,0,2,0,0,1,1
ASC142,Naan,asc_manual,1197.796265,286.449646,51.75419998,8.052100182,4.987837315,5.58630085,1.909184933,2749.476563,1219.122314,438.4325867,10.15047073,88.00627136,245.7724152,27.52727318,326.1089478,166.2382507,1.292507768,0.125454545,0.4692476392,0.004125391599,0.4521943629,0.08213166147,0.7970846295,39.97492218,0.1952978075,4.363698959,0,1.56858933,0,14.22482777,0.1128526703,0.09730407596,0.5678369999,0.5753605366,0.07338558137,1.038401246,14.22482777,0.4338558018,238.3525085,2,2,0,0,1,1
ASC144,Idli,asc_manual,575.4613647,137.5352631,28.17755699,4.637406349,0.3331670761,0.2842892706,2.30922699,72.41895294,44.48678207,138.6533661,0,8.004987717,79.30423737,25.44239235,100.8339157,158.127182,0.6820449233,0.1448379159,2.74912715,0.002593516139,0.3820448816,0.05436408892,0.6226933002,0,0.04389027506,0.8399002552,0,1.276807904,0,11.77057362,0.07182044536,0.02693266794,0.9266833067,0.4588528574,0.08778055012,0.1735660881,11.77057362,0,41.86533737,2,1,2,0,1,1
ASC146,Masala dosa,asc_manual,683.7960205,164.584671,19.56658745,3.287727356,7.840357304,1.327238679,2.522749424,964.8112183,1609.59436,4867.07666,0,15.58239079,62.5735817,26.62325478,191.27771,271.7700806,0.7867333889,0.131035462,2.335246325,0.003798010992,0.3129838109,0.09777501971,0.4952848554,0,3.708090067,1.477890372,0,5.957527637,0,17.05425262,0.06417809427,0.02637278475,0.8407225609,0.3939572573,0.0933598876,0.901422739,17.05425262,6.746070862,1008.088989,2,1,2,2,1,1
ASC147,Semolina dosa (Suji/Rava dosa),asc_manual,947.5578003,227.0520935,32.84082794,7.300220013,7.116666317,4.374471188,4.044466972,1502.633423,1512.925537,3665.506348,4.588640213,116.0367661,196.5585327,28.13524628,202.3602295,254.0627289,1.387036085,0.1876796335,4.93678093,0.003608935513,0.7769182324,0.05176053941,1.155496836,11.68017387,2.811987162,5.029277325,0,5.408257008,0,21.60679054,0.1407900304,0.135982424,0.5834890604,0.547010839,0.1066362485,1.49618876,21.60679054,3.106981516,457.8084106,2,2,2,2,1,1
ASC151,Washed moong dal (Dhuli moong ki dal),asc_manual,208.2815857,50.00269318,5.9069314,2.677743673,1.680992842,0.1205956638,1.170992851,208.5433197,321.6389771,997.6588135,0,8.479783058,47.49097443,19.19314003,150.6404572,151.476532,0.638555944,0.1130685955,5.449133396,0.0007166065043,0.1422382742,0.08086642623,0.2971660495,0,0.7436281443,0.2775631845,0,1.467328548,0,10.10153389,0.04003610089,0.01554151531,0.232707575,0.1841877252,0.02530685998,0.07393501699,10.10153389,0.01624548621,101.5342941,1,1,1,1,1,1
ASC152,Washed urad dal (Dhuli urad ki dal),asc_manual,254.8243103,61.3236351,5.841114998,2.510929108,2.980016947,0.3224831223,1.528597951,366.2148743,595.7160645,1820.157104,0,10.23581123,42.12905502,21.31554031,142.2120056,143.1554108,0.7205405235,0.07841216028,2.460844517,0.001903716242,0.2548986375,0.0398648642,0.3481925726,0,1.362043858,0.9991047382,0,2.041891813,0,10.27103043,0.02530405484,0.01251689252,0.2282432467,0.3152702749,0.0334797278,0.1916554123,10.27103043,0.3329392076,69.125,1,1,1,1,1,1
ASC153,Split bengal gram with bottle gourd (Channa dal with ghiya/lauki),asc_manual,304.6279297,73.25393677,7.101042747,2.789580822,3.602670431,1.046465993,2.720830202,425.7858582,710.8843384,2148.679443,0,14.33432007,46.18595505,21.15776062,149.4678802,183.9455261,0.9873435497,0.1232094839,5.857727051,0.003013126319,0.3409152627,0.04411290213,0.4993691742,0,1.482136369,1.838006258,0,4.86477232,0,32.42735672,0.05501452461,0.02458056994,0.3564849496,0.3325685859,0.05314134061,0.972735703,32.42735672,5.451181889,803.0054932,0,1,2,2,1,1
ASC154,Dry washed urad,asc_manual,520,124.7121277,15.66222095,6.849685669,3.497102022,0.7276187539,4.057856083,444.243042,671.8580322,2050.464355,0,27.08449745,114.1730499,57.15614319,295.7929993,384.3296204,1.886731863,0.2098463774,6.768226147,0.005164106376,0.6422486305,0.09217876941,0.9387221336,0,1.458833814,2.702758551,0,8.451117516,0,28.14067841,0.06822625548,0.03285614401,0.6048882604,0.8664804101,0.08722066879,0.5109636784,28.14067841,1.021578193,355.2164917,2,2,2,2,1,1
ASC155,Mixed dal,asc_manual,257.3645935,61.92817688,5.792935848,2.50559926,3.1035676,0.3387412131,1.616253495,371.5419312,624.552124,1869.152588,0,10.99624062,42.40740967,19.7196312,141.3648529,144.2712555,0.7816438675,0.09754860401,4.236359596,0.001758687897,0.2688631117,0.1097941771,0.3596974909,0,1.360291362,0.5937101841,0,2.160230637,0,13.54668999,0.03560151905,0.01585871167,0.2399140447,0.2268045396,0.03280730546,0.1918984056,13.54668999,0.3685723543,107.326561,1,1,1,1,1,1
ASC156,Whole moong (Moong ki dal),asc_manual,223.1586456,53.69861221,5.218648911,2.249401331,2.56445694,0.5858303308,2.017114401,323.9265747,505.6463013,1579.202026,0,13.5810051,37.07277679,22.52664948,123.8632202,149.1552277,0.6832062602,0.1066453457,2.076753378,0.002178570256,0.2145459056,0.07186048478,0.2933827043,0,1.218168378,1.729835868,0,4.985048294,0,16.17325592,0.04832530022,0.02916250378,0.297355175,0.218325004,0.05207255855,0.3937811553,16.17325592,3.223707676,754.6572876,0,1,2,2,1,1
ASC157,Whole masoor (Masoor ki dal),asc_manual,224.6484375,54.05467224,5.374639034,2.279197216,2.518010378,0.6699597239,1.983813286,306.5897827,511.3390503,1549.669067,0,12.19900513,29.0103817,12.7448597,123.7221222,112.9620819,0.9478631616,0.09612917155,4.965194702,0.002178570256,0.259239614,0.1083749607,0.3494689167,0,1.205899596,3.003168583,0,4.338303566,0,14.07002163,0.04569625854,0.02478076704,0.3324090838,0.1885291934,0.06258872896,0.4183188677,14.07002163,3.223707676,759.0390015,0,1,1,1,1,1
ASC158,Whole moth (Moth ki dal),asc_manual,228.5919952,54.99718475,5.740952015,2.005776882,2.618790388,0.6576908231,1.848855734,337.9481201,509.5924988,1599.971436,0,18.97667503,37.86148834,23.14009285,125.0778351,164.8418427,0.9469867945,0.07509683818,1.682397127,0.001389857731,0.21629861,0.03826716915,0.2276566476,0,1.25848043,2.30997777,0,5.871911526,0,34.0507431,0.04832530022,0.01338825095,0.2719410956,0.1648678184,0.03542196006,0.4612599015,34.0507431,3.223707676,731.2587891,0,1,2,2,1,1
ASC159,Whole urad (Urad ki dal),asc_manual,223.549057,53.7951355,5.047299385,2.213059902,2.623819113,0.5669622421,2.318919182,324.9545593,521.6744995,1601.571411,0,13.06982994,36.55666733,21.91367722,126.1194534,141.5710602,0.7827837467,0.08601626754,2.507102251,0.00279017468,0.284606427,0.0503934212,0.328599602,0,1.218152165,2.850867033,0,4.654087543,0,15.2074995,0.03690566868,0.01509798691,0.268068254,0.3919464946,0.06773936749,0.381437242,15.2074995,3.028797626,672.1593018,0,1,2,2,1,1
ASC160,Moti mahal dal (Urad rajmah mix dal),asc_manual,428.4725342,103.1279602,8.737751007,3.929511786,5.656059265,1.704969525,3.380252838,1001.320068,1157.904785,3158.368896,1.918047071,38.12585068,74.55553436,33.50662613,157.6141205,246.0863037,1.052659154,0.1313426346,3.916695595,0.004023539834,0.3532693982,0.05684394017,0.5536617041,7.515257359,2.410444736,4.900305271,0,6.839232922,0,32.48169327,0.06277245283,0.05326068029,0.4491717517,0.5985440016,0.1051874459,0.8836094141,32.48169327,5.389232635,1117.927124,2,1,2,2,1,1
ASC170,Sprouted moong dal chat,asc_manual,135.7894745,32.47376251,6.005068302,1.349707603,0.3216374218,1.566861629,1.345029235,66.64054871,34.79648972,122.8323593,0,16.53567314,30.21520424,17.45146179,87.0721283,218.9181213,0.8786744475,0.05235867575,0.3177388012,0.002495126799,0.1216374263,0.004678362515,0.2345029265,0,0.06432748586,2.674074173,0,7.239766121,0,16.8124752,0.04970760271,0.02237816714,0.5052631497,0.2904483378,0.07699804753,1.330604315,16.8124752,15.11968803,1275.902588,0,1,2,2,1,1
ASC177,Brinjal bhartha (Baingan ka bhartha),asc_manual,269.7462158,65.11573029,4.397458076,1.379703522,4.480549812,1.816042423,3.274419546,567.5462036,879.6096191,2773.149414,0,17.85390663,29.9794693,20.02095604,132.1516571,222.053009,0.4824478924,0.100219436,0.05647116527,0.004442960955,0.2346389145,0.008593438193,0.2251453102,0,2.134208441,2.682092667,0,15.38998699,0,28.36514473,0.05211214349,0.0761172995,0.4974179566,0.2751054168,0.0809084475,1.696553111,28.36514473,7.380054474,1228.758911,2,1,2,2,1,1
ASC182,Raw turnip with coconut,asc_manual,550.5980225,132.1482849,5.777783871,1.802955747,11.4671011,4.403262138,2.789820194,4441.124512,1543.312378,3749.929932,0,50.64717865,51.74595642,22.88578033,275.5453796,312.0721436,0.81978935,0.09944429249,1.606790781,0.004830881488,0.2799585462,0.08626454324,0.2629209459,0,3.067408562,2.411586761,0,14.60081196,0,18.64749527,0.05782733858,0.04324996844,0.5424849391,0.2152233571,0.1023378372,0.4046857059,18.64749527,14.47627544,2641.128906,2,2,2,2,0,1
ASC183,Raw papaya with coconut (Papaya thoran),asc_manual,551.9354858,132.7501221,5.577168465,1.535468817,11.42029095,3.82147789,4.31449604,4487.366211,1573.090454,3666.768311,0,33.74200439,40.45132065,27.58686447,270.5634155,240.5193939,0.81978935,0.126192987,1.800718904,0.006837033667,0.2331483215,0.08693326265,0.2495466024,0,3.11421895,7.62758255,0,16.13886261,0,29.20654488,0.03776581585,0.05662431568,0.3552440703,0.2419720441,0.06890196353,1.16702354,29.20654488,16.97059059,2994.21167,2,1,2,2,0,1
ASC185,Stuffed round gourd (Bharwa tinde),asc_manual,301.0392761,72.79677582,4.020564079,1.103464246,5.747200489,1.959667683,2.103806734,713.9446411,1164.52356,3563.321289,0,20.2130928,27.09136009,18.74787521,180.1468658,132.6847992,0.588277936,0.08054380864,0.1819637418,0.003884189297,0.2304028124,0.03343403712,0.2248741239,0,2.788419008,4.965246677,0,12.65538788,0,28.62988853,0.03137965873,0.02438066341,0.4948539734,0.2843000889,0.07847935706,2.227029085,28.62988853,15.04789448,1954.95166,0,1,2,2,1,1
ASC187,Stuffed brinjal (Bharwa baingan),asc_manual,384.4074097,92.99759674,3.9584198,1.533137679,7.728148937,0.9218736291,4.091648102,950.1535034,1564.30249,4757.684082,0,24.36568832,34.4650116,23.60270882,212.8831329,250.785553,0.7516027093,0.1198194101,0.04309254885,0.005040632095,0.2192099392,0.05417607352,0.250248313,0,3.629751682,0.9871105552,0,13.33905125,0,30.89390564,0.05787810311,0.1061173826,0.5511286259,0.2854853272,0.07316026837,1.597471833,30.89390564,2.04063201,366.3182678,2,1,2,2,1,1
ASC197,Gravy for kofta,asc_manual,519.4003296,125.5859299,6.306786537,1.748348355,10.34965897,3.728222609,1.957253218,1434.626831,2113.442871,6283.283691,1.184919238,39.64766693,42.51116562,19.19127464,312.8621521,199.420105,0.7528904676,0.0754937157,0.3739138246,0.003664272837,0.3300897479,0.05098743364,0.3108976483,3.016157866,4.903231621,4.792441845,0,16.19425583,0,19.82100487,0.04208258539,0.04867145419,0.4117414653,0.2610951662,0.1002333909,1.732459545,19.82100487,12.24669647,2403.214355,2,1,2,2,1,1
ASC208,Baked vegetables,asc_manual,371.4322205,88.98686218,8.43652916,3.669917345,4.436777115,2.562148809,2.335702419,2685.069336,1146.207397,231.8000031,8.265289307,80.19917297,90.11817932,19.9272728,124.6999969,221.8760376,0.6214049459,0.07466115803,0.911570251,0.003305785358,0.163884297,0.008429751731,0.5214875937,32.53388596,0.2210330516,3.501652956,0,13.66099167,0,25.51652908,0.07654545456,0.0681983456,0.4778512418,0.3953305781,0.1186776832,2.57801652,25.51652908,15.5545454,1693.730591,0,2,2,2,1,1
ASC211,Baked potato with skin,asc_manual,563.8022461,135.7728577,11.10995197,3.426379681,8.50363636,1.657799006,1.196682692,5243.814941,2214.886719,380.7208862,21.7224884,90.06060791,121.8934555,21.17639542,354.5013733,392.7113342,0.495247215,0.07023923844,1.177448153,0.002258373192,0.1216905937,0.01531100459,0.51192981,86.95375061,0.2550877333,0.2031259984,0,2.523125887,0,12.74542236,0.04995215312,0.05610845238,0.6910685301,0.3690589964,0.07901116461,1.799968123,12.74542236,15.15342903,225.9298248,0,2,0,0,1,1
ASC212,Shepherd's pie (vegetarian),asc_manual,564.3311768,135.6335297,12.03418159,5.04061079,7.304504871,2.781447649,2.228925228,4094.251221,1874.453247,763.4470215,10.62383366,85.58631134,86.22897339,25.04464531,118.1975403,332.0761414,0.7598341107,0.1108094901,3.938447714,0.01706288196,0.1956429482,0.004433524795,0.7715702057,47.7823143,0.5437147021,2.57718277,0,10.14592648,0,33.41075516,0.08654554933,0.03578925878,0.7825886011,0.419808805,0.100968726,4.649470329,33.41075516,19.09334946,426.7988281,0,2,2,2,1,1
ASC213,Baked brinjal in tomato sauce,asc_manual,161.0193176,38.62895966,4.129225254,1.57945168,1.62346971,2.195996523,2.340339422,423.5904236,344.2836609,726.6983032,0,26.23764038,31.1424427,15.56509972,79.65674591,187.9947815,0.3206788599,0.06856687367,0.7023063302,0.006647809874,0.127647236,0.001160429325,0.2385407537,0,0.6099042296,7.235814095,0,18.43603134,0,24.13550949,0.04511169344,0.04816652089,0.4902814031,0.2374035269,0.07892370224,1.984247208,24.13550949,15.87085819,3493.722656,0,1,2,2,1,1
ASC220,Al yakhani,asc_manual,610.803894,147.5444641,4.646077633,2.85747838,13.14409447,3.560538769,1.270215511,2256.258545,2791.775879,7477.286621,4.741379261,103.8803864,84.25708771,18.7336216,206.236618,198.3491364,0.4603448212,0.03692888096,1.713211179,0.002775862115,0.4630388021,0.01939655095,0.419655174,12.06896591,5.772133827,0.6863793135,0,3.074353456,0,26.18629456,0.04650862142,0.1238146573,0.1963146627,0.4616487026,0.05509698391,2.250538826,26.18629456,2.331896544,57.5603447,2,2,0,0,1,1
ASC221,Shahi paneer,asc_manual,649.7433472,156.4958344,6.640919685,5.063810349,12.34110355,5.013578892,1.402356386,7253.379883,3336.878906,668.6356812,23.70054626,125.3771515,97.37495422,18.28955841,215.3452454,170.6009827,0.620428741,0.0681059584,4.736870289,0.0234636385,0.2400983274,0.0208220873,0.7572769523,92.18593597,0.6570536494,4.901958942,0,13.52585125,0,30.29825401,0.03959898278,0.07045962662,0.4487842023,0.2818431556,0.08886635303,5.261853218,30.29825401,11.88690567,2763.727783,0,2,0,0,1,1
ASC222,Paneer in butter sauce,asc_manual,607.5001831,145.6078033,9.701619148,6.986546993,8.809211731,7.487279415,1.497916341,5258.024902,2378.264648,392.4168091,9.904969215,170.5879669,126.5750732,23.01343536,151.448349,158.3416748,0.8475859165,0.09020664543,7.445842743,0.03785126656,0.4055022597,0.01658269018,1.055604935,45.94042969,0.2000736594,4.280307293,0,12.88465309,0,41.32465363,0.03528509289,0.05849799141,0.3589473069,0.3057596087,0.08297690749,7.714500427,41.32465363,11.49261951,2146.715576,0,2,0,0,1,1
ASC227,Roghan josh,asc_manual,582.6939697,139.5860748,4.928968906,9.558643341,9.021520615,2.661072731,2.076502323,622.6768799,707.0484009,1802.961426,1.398245811,112.3263931,106.8695374,20.99544907,204.3113708,294.04245,1.767195821,0.0770348683,0.7792186737,0.005228422582,0.7060018778,0.1080462709,0.2992775738,3.559170961,1.346765041,2.760319471,0,13.33405972,0,15.39649868,0.1148256436,0.1183534563,3.216356516,0.1877496839,0.07048048824,1.17548275,15.39649868,5.260047913,2383.165039,2,2,2,2,1,0
ASC231,Kashmiri mutton koftas (Gushtaba),asc_manual,405.602478,97.4245224,3.041213751,6.334486961,6.767289162,2.125187159,0.6245868206,2896.493408,2194.366943,1102.675781,25.30712891,52.53416824,86.43170929,15.87501049,130.1112671,171.5504456,0.8485651016,0.04984952137,0.949272275,0.001070635626,0.40398404,0.01578817517,1.143318772,18.05114746,0.7910944819,0.3236411512,0,1.144560456,0,7.388232708,0.05072444677,0.09696735442,1.411989093,0.3640572429,0.08599621803,1.318164587,7.388232708,1.059452415,49.87953186,0,1,0,0,1,0
ASC232,Mutton yakhni,asc_manual,434.621582,104.1250458,0.842558682,8.272323608,7.70028019,0.1253284514,0.6720439196,239.4809418,472.1473083,1137.708374,0,88.60865784,72.01225281,8.538444519,101.0170135,154.3021698,1.659379721,0.02290760353,0.1208916679,0.001231962116,0.7136657238,0.02412233502,0.1028429866,0,0.8602842689,0.4352789223,0,1.411824226,0,2.805298328,0.08694379032,0.06675855815,3.065905809,0.01089812629,0.006978246849,0.03874650225,2.805298328,0.03876803815,19.19125557,0,1,1,0,1,0
ASC239,Shepherd's pie (with minced meat),asc_manual,593.8494263,142.776535,8.057974815,7.448980808,8.878308296,1.698680878,1.046475649,4273.492188,2828.22583,1052.162598,33.31245804,21.2971344,92.81278992,20.37175179,197.2472229,357.8807373,0.8431112766,0.08203864098,1.084030628,0.001510992646,0.09853430837,0.006395736244,1.352858067,36.1305809,0.6973284483,0.1903264523,0,1.894337177,0,11.2131176,0.08731512725,0.07663557678,2.099433661,0.5163224339,0.1232445091,1.695063353,11.2131176,10.31112576,139.2558289,0,2,0,0,1,0
ASC253,"Paneer, apple and pineapple salad",asc_manual,397.4190063,95.08026886,8.34822464,3.884073734,5.067788601,6.363084316,1.647458792,2554.72583,1275.31311,895.3687744,6.517943859,103.0478363,86.94471741,22.73136711,176.6313324,185.0539246,0.8402618766,0.08725509048,4.113550186,0.01981571317,0.320281297,0.3363724649,0.6145684123,31.24345207,0.2176139653,1.675315261,0,21.04768181,0,26.04416084,0.04337536171,0.08508244157,0.2009117305,0.2616488934,0.08733268827,4.20344305,26.04416084,9.814083099,2073.10498,0,2,2,2,1,1
ASC255,Pasta salad,asc_manual,792.539978,190.3612061,12.69622231,4.153348923,13.91738129,2.595365047,0.9554808736,2680.755615,7319.925293,3098.984131,12.70451927,66.74185181,74.80695343,20.16023254,152.3084564,162.1592102,0.8140672445,0.08073001355,5.450173855,0.01525608357,0.191842407,0.006952491123,0.5688064694,33.48783493,3.324241161,1.912792563,0,16.9435463,0,26.20704651,0.05288528278,0.05957126245,0.7054924369,0.3235457838,0.09191193432,3.686071873,26.20704651,17.97578239,2034.823853,0,2,2,2,1,1
ASC257,Hawain salad,asc_manual,733.8815918,175.2334442,14.35188198,4.268974781,11.36647797,5.242573261,3.933823109,6350.954102,2596.896484,469.2003174,4.23552084,61.02770615,72.05964661,27.7444191,64.91674042,204.6390228,1.118681192,0.155713141,3.8260355,0.01216107793,0.5215209126,0.01463179849,0.6451115012,22.40975571,0.7226825356,1.968361974,0,25.04306793,0,31.73257256,0.0751644522,0.06165891141,0.5516701341,0.3085640967,0.1237028688,3.21084547,31.73257256,13.28331184,2220.592529,2,2,2,2,1,
ASC259,Sprouted moong salad,asc_manual,158.6527557,37.80807114,5.483361721,2.289325237,0.7388711572,2.134184122,0.9467975497,354.6885986,160.5492554,165.3644104,1.619631886,54.5567131,55.08908081,22.91759491,116.3757553,254.1754608,1.454564452,0.06380368024,1.72963202,0.005531288683,0.1767607331,0.01766871102,0.3903803527,4.122699261,0.052503068,1.824883461,0,25.53025818,0,24.42303085,0.05921472237,0.07898159325,0.419006139,0.2380613536,0.09009815753,1.252871156,24.42303085,13.6651783,2753.770508,0,1,2,2,1,1
ASC263,Waldroff salad,asc_manual,588.9411621,141.7532349,11.01943207,1.474077106,10.05103493,8.230547905,1.865354896,2201.576904,3984.380615,3304.795166,9.870182991,29.29387474,37.09777069,19.23379326,13.41853905,192.86409,1.066409707,0.1219472587,1.191034555,0.006713996176,0.2485598326,0.3565922976,0.2975253463,29.02636909,1.670142055,2.700202942,0,14.22989845,0,16.47691727,0.04939148203,0.04111561924,0.2656389475,0.1384989768,0.09470587969,1.068559766,16.47691727,8.692049026,953.5821533,0,1,2,2,1,1
